state,date,dose1_rate,fully_vaccinated_rate,booster_shot_rate,omicron_bivalent_rate
Alabama,2020-12-13,0.0,0.0,0.0,0.0
Alabama,2020-12-14,0.0,0.0,0.0,0.0
Alabama,2020-12-15,0.0,0.0,0.0,0.0
Alabama,2020-12-16,0.0,0.0,0.0,0.0
Alabama,2020-12-17,0.0,0.0,0.0,0.0
Alabama,2020-12-18,0.0,0.0,0.0,0.0
Alabama,2020-12-19,0.0,0.0,0.0,0.0
Alabama,2020-12-20,0.0,0.0,0.0,0.0
Alabama,2020-12-21,0.0,0.0,0.0,0.0
Alabama,2020-12-22,0.0,0.0,0.0,0.0
Alabama,2020-12-23,0.0,0.0,0.0,0.0
Alabama,2020-12-24,0.0,0.0,0.0,0.0
Alabama,2020-12-25,0.0,0.0,0.0,0.0
Alabama,2020-12-26,0.0,0.0,0.0,0.0
Alabama,2020-12-27,0.0,0.0,0.0,0.0
Alabama,2020-12-28,0.0,0.0,0.0,0.0
Alabama,2020-12-29,0.0,0.0,0.0,0.0
Alabama,2020-12-30,0.0,0.0,0.0,0.0
Alabama,2020-12-31,0.0,0.0,0.0,0.0
Alabama,2021-01-01,0.0,0.0,0.0,0.0
Alabama,2021-01-02,0.0,0.0,0.0,0.0
Alabama,2021-01-03,0.0,0.0,0.0,0.0
Alabama,2021-01-04,0.0,0.0,0.0,0.0
Alabama,2021-01-05,0.0,0.0,0.0,0.0
Alabama,2021-01-06,0.0,0.0,0.0,0.0
Alabama,2021-01-07,0.1352941176470588,0.0117647058823529,0.0,0.0
Alabama,2021-01-08,0.1367647058823529,0.0117647058823529,0.0,0.0
Alabama,2021-01-09,0.2985294117647059,0.0411764705882352,0.0,0.0
Alabama,2021-01-10,0.3088235294117647,0.0544117647058823,0.0,0.0
Alabama,2021-01-11,0.3088235294117647,0.0544117647058823,0.0,0.0
Alabama,2021-01-12,0.3117647058823529,0.0617647058823529,0.0,0.0
Alabama,2021-01-13,0.3705882352941176,0.0794117647058823,0.0,0.0
Alabama,2021-01-14,0.45,0.0999999999999999,0.0,0.0
Alabama,2021-01-15,0.5044117647058823,0.113235294117647,0.0,0.0
Alabama,2021-01-16,0.6088235294117647,0.1191176470588235,0.0,0.0
Alabama,2021-01-17,0.6558823529411765,0.125,0.0,0.0
Alabama,2021-01-18,0.6852941176470588,0.1279411764705882,0.0,0.0
Alabama,2021-01-19,0.6852941176470588,0.1279411764705882,0.0,0.0
Alabama,2021-01-20,1.0926470588235293,0.1705882352941176,0.0,0.0
Alabama,2021-01-21,1.1073529411764709,0.1764705882352941,0.0,0.0
Alabama,2021-01-22,2.110294117647059,0.2808823529411764,0.0,0.0
Alabama,2021-01-23,2.1205882352941177,0.2808823529411764,0.0,0.0
Alabama,2021-01-24,2.661764705882353,0.3308823529411764,0.0,0.0
Alabama,2021-01-25,2.697058823529412,0.3352941176470588,0.0,0.0
Alabama,2021-01-26,2.9705882352941178,0.3735294117647059,0.0,0.0
Alabama,2021-01-27,3.0352941176470587,0.3823529411764705,0.0,0.0
Alabama,2021-01-28,4.035294117647059,0.5897058823529412,0.0,0.0
Alabama,2021-01-29,4.529411764705882,0.6808823529411765,0.0,0.0
Alabama,2021-01-30,5.075,0.7823529411764706,0.0,0.0
Alabama,2021-01-31,5.398529411764706,0.8397058823529412,0.0,0.0
Alabama,2021-02-01,5.6000000000000005,0.8705882352941177,0.0,0.0
Alabama,2021-02-02,5.788235294117648,0.9220588235294118,0.0,0.0
Alabama,2021-02-03,6.06764705882353,1.0044117647058823,0.0,0.0
Alabama,2021-02-04,6.3,1.1176470588235294,0.0,0.0
Alabama,2021-02-05,6.560294117647059,1.2676470588235291,0.0,0.0
Alabama,2021-02-06,6.964705882352941,1.4205882352941177,0.0,0.0
Alabama,2021-02-07,7.036764705882353,1.451470588235294,0.0,0.0
Alabama,2021-02-08,7.075,1.4897058823529412,0.0,0.0
Alabama,2021-02-09,7.44264705882353,1.6044117647058822,0.0,0.0
Alabama,2021-02-10,7.694117647058825,1.738235294117647,0.0,0.0
Alabama,2021-02-11,7.997058823529411,1.8955882352941176,0.0,0.0
Alabama,2021-02-12,8.264705882352942,2.0632352941176477,0.0,0.0
Alabama,2021-02-13,8.597058823529412,2.2544117647058823,0.0,0.0
Alabama,2021-02-14,8.714705882352941,2.3279411764705884,0.0,0.0
Alabama,2021-02-15,8.735294117647058,2.336764705882353,0.0,0.0
Alabama,2021-02-16,8.905882352941177,2.611764705882353,0.0,0.0
Alabama,2021-02-17,9.072058823529412,2.7338235294117648,0.0,0.0
Alabama,2021-02-18,9.270588235294117,2.8808823529411764,0.0,0.0
Alabama,2021-02-19,9.539705882352942,3.213235294117647,0.0,0.0
Alabama,2021-02-20,9.772058823529411,3.626470588235294,0.0,0.0
Alabama,2021-02-21,9.952941176470588,3.7205882352941178,0.0,0.0
Alabama,2021-02-22,9.992647058823527,3.738235294117647,0.0,0.0
Alabama,2021-02-23,10.172058823529412,3.969117647058823,0.0,0.0
Alabama,2021-02-24,10.37794117647059,4.257352941176471,0.0,0.0
Alabama,2021-02-25,10.573529411764708,4.527941176470588,0.0,0.0
Alabama,2021-02-26,10.813235294117646,4.876470588235295,0.0,0.0
Alabama,2021-02-27,11.047058823529412,5.276470588235294,0.0,0.0
Alabama,2021-02-28,11.158823529411764,5.332352941176471,0.0,0.0
Alabama,2021-03-01,11.211764705882352,5.354411764705882,0.0,0.0
Alabama,2021-03-02,11.383823529411766,5.577941176470588,0.0,0.0
Alabama,2021-03-03,11.56029411764706,5.854411764705882,0.0,0.0
Alabama,2021-03-04,11.764705882352942,6.163235294117648,0.0,0.0
Alabama,2021-03-05,12.072058823529412,6.472058823529412,0.0,0.0
Alabama,2021-03-06,12.311764705882354,6.81764705882353,0.0,0.0
Alabama,2021-03-07,12.395588235294117,6.858823529411764,0.0,0.0
Alabama,2021-03-08,12.458823529411765,6.886764705882353,0.0,0.0
Alabama,2021-03-09,12.657352941176471,7.083823529411765,0.0,0.0
Alabama,2021-03-10,12.983823529411763,7.372058823529412,0.0,0.0
Alabama,2021-03-11,13.323529411764708,7.761764705882352,0.0,0.0
Alabama,2021-03-12,13.74705882352941,8.105882352941178,0.0,0.0
Alabama,2021-03-13,14.07941176470588,8.407352941176471,0.0,0.0
Alabama,2021-03-14,14.183823529411764,8.485294117647058,0.0,0.0
Alabama,2021-03-15,14.230882352941178,8.511764705882353,0.0,0.0
Alabama,2021-03-16,14.51764705882353,8.75294117647059,0.0,0.0
Alabama,2021-03-17,14.84264705882353,8.986764705882353,0.0,0.0
Alabama,2021-03-18,15.14264705882353,9.169117647058824,0.0,0.0
Alabama,2021-03-19,15.491176470588236,9.467647058823529,0.0,0.0
Alabama,2021-03-20,15.804411764705884,9.764705882352942,0.0,0.0
Alabama,2021-03-21,15.895588235294118,9.86470588235294,0.0,0.0
Alabama,2021-03-22,15.936764705882354,9.908823529411764,0.0,0.0
Alabama,2021-03-23,16.22205882352941,10.08970588235294,0.0,0.0
Alabama,2021-03-24,16.63823529411765,10.298529411764704,0.0,0.0
Alabama,2021-03-25,17.095588235294116,10.486764705882353,0.0,0.0
Alabama,2021-03-26,17.425,10.694117647058825,0.0,0.0
Alabama,2021-03-27,17.80735294117647,10.905882352941177,0.0,0.0
Alabama,2021-03-28,17.929411764705883,10.99705882352941,0.0,0.0
Alabama,2021-03-29,17.97941176470588,11.03529411764706,0.0,0.0
Alabama,2021-03-30,18.235294117647054,11.205882352941176,0.0,0.0
Alabama,2021-03-31,18.49264705882353,11.430882352941175,0.0,0.0
Alabama,2021-04-01,19.054411764705883,11.736764705882353,0.0,0.0
Alabama,2021-04-02,19.44117647058824,12.029411764705882,0.0,0.0
Alabama,2021-04-03,19.74264705882353,12.223529411764709,0.0,0.0
Alabama,2021-04-04,19.82058823529412,12.3,0.0,0.0
Alabama,2021-04-05,19.87058823529412,12.325,0.0,0.0
Alabama,2021-04-06,20.110294117647054,12.55,0.0,0.0
Alabama,2021-04-07,20.488235294117647,12.873529411764704,0.0,0.0
Alabama,2021-04-08,20.83823529411765,13.173529411764704,0.0,0.0
Alabama,2021-04-09,21.186764705882357,13.519117647058822,0.0,0.0
Alabama,2021-04-10,21.538235294117644,13.847058823529412,0.0,0.0
Alabama,2021-04-11,21.644117647058824,13.966176470588236,0.0,0.0
Alabama,2021-04-12,21.71617647058824,14.01029411764706,0.0,0.0
Alabama,2021-04-13,21.926470588235293,14.326470588235296,0.0,0.0
Alabama,2021-04-14,22.15294117647059,14.7,0.0,0.0
Alabama,2021-04-15,22.37205882352941,15.075,0.0,0.0
Alabama,2021-04-16,22.636764705882356,15.37794117647059,0.0,0.0
Alabama,2021-04-17,22.866176470588236,15.730882352941178,0.0,0.0
Alabama,2021-04-18,22.91470588235294,15.810294117647056,0.0,0.0
Alabama,2021-04-19,22.944117647058825,15.845588235294118,0.0,0.0
Alabama,2021-04-20,23.054411764705883,16.113235294117647,0.0,0.0
Alabama,2021-04-21,23.21764705882353,16.48970588235294,0.0,0.0
Alabama,2021-04-22,23.363235294117647,16.923529411764704,0.0,0.0
Alabama,2021-04-23,23.53382352941176,17.28529411764706,0.0,0.0
Alabama,2021-04-24,23.666176470588237,17.58970588235294,0.0,0.0
Alabama,2021-04-25,23.70294117647059,17.669117647058822,0.0,0.0
Alabama,2021-04-26,23.74117647058824,17.71029411764706,0.0,0.0
Alabama,2021-04-27,23.83676470588236,17.875,0.0,0.0
Alabama,2021-04-28,23.998529411764707,18.12205882352941,0.0,0.0
Alabama,2021-04-29,24.16176470588235,18.41470588235294,0.0,0.0
Alabama,2021-04-30,24.311764705882357,18.72941176470588,0.0,0.0
Alabama,2021-05-01,24.448529411764707,18.99117647058824,0.0,0.0
Alabama,2021-05-02,24.473529411764705,19.03970588235294,0.0,0.0
Alabama,2021-05-03,24.50735294117647,19.075,0.0,0.0
Alabama,2021-05-04,24.275,19.23235294117647,0.0,0.0
Alabama,2021-05-05,24.40147058823529,19.47205882352941,0.0,0.0
Alabama,2021-05-06,24.40882352941176,19.49411764705882,0.0,0.0
Alabama,2021-05-07,24.65735294117647,19.985294117647054,0.0,0.0
Alabama,2021-05-08,24.82794117647059,20.29264705882353,0.0,0.0
Alabama,2021-05-09,24.87794117647059,20.36764705882353,0.0,0.0
Alabama,2021-05-10,24.923529411764704,20.41764705882353,0.0,0.0
Alabama,2021-05-11,24.93235294117647,20.429411764705883,0.0,0.0
Alabama,2021-05-12,24.80735294117647,20.705882352941178,0.0,0.0
Alabama,2021-05-13,24.96617647058824,20.944117647058825,0.0,0.0
Alabama,2021-05-14,25.11911764705882,21.188235294117646,0.0,0.0
Alabama,2021-05-15,25.225,21.363235294117647,0.0,0.0
Alabama,2021-05-16,25.25294117647059,21.40294117647059,0.0,0.0
Alabama,2021-05-17,25.25588235294118,21.404411764705884,0.0,0.0
Alabama,2021-05-18,25.389705882352946,21.569117647058825,0.0,0.0
Alabama,2021-05-19,25.391176470588235,21.57794117647059,0.0,0.0
Alabama,2021-05-20,25.636764705882356,21.83970588235294,0.0,0.0
Alabama,2021-05-21,25.669117647058822,21.860294117647054,0.0,0.0
Alabama,2021-05-22,25.788235294117644,22.01029411764706,0.0,0.0
Alabama,2021-05-23,25.920588235294115,22.175,0.0,0.0
Alabama,2021-05-24,25.927941176470583,22.180882352941172,0.0,0.0
Alabama,2021-05-25,26.06764705882353,22.28970588235294,0.0,0.0
Alabama,2021-05-26,26.11764705882353,22.35147058823529,0.0,0.0
Alabama,2021-05-27,26.14558823529412,22.375,0.0,0.0
Alabama,2021-05-28,26.20735294117647,22.45735294117647,0.0,0.0
Alabama,2021-05-29,26.23676470588235,22.51323529411765,0.0,0.0
Alabama,2021-05-30,26.238235294117647,22.514705882352946,0.0,0.0
Alabama,2021-05-31,26.24117647058824,22.519117647058824,0.0,0.0
Alabama,2021-06-01,26.25,22.52794117647059,0.0,0.0
Alabama,2021-06-02,26.26764705882353,22.55735294117647,0.0,0.0
Alabama,2021-06-03,25.969117647058823,22.602941176470587,0.0,0.0
Alabama,2021-06-04,25.98970588235294,22.62941176470588,0.0,0.0
Alabama,2021-06-05,25.98970588235294,22.62941176470588,0.0,0.0
Alabama,2021-06-06,26.019117647058824,22.673529411764704,0.0,0.0
Alabama,2021-06-07,26.023529411764702,22.683823529411764,0.0,0.0
Alabama,2021-06-08,26.041176470588237,22.70294117647059,0.0,0.0
Alabama,2021-06-09,26.15882352941176,22.904411764705884,0.0,0.0
Alabama,2021-06-10,26.41470588235294,23.301470588235293,0.0,0.0
Alabama,2021-06-11,26.473529411764705,23.4,0.0,0.0
Alabama,2021-06-12,26.480882352941176,23.4,0.0,0.0
Alabama,2021-06-13,26.572058823529414,23.522058823529413,0.0,0.0
Alabama,2021-06-14,26.580882352941178,23.541176470588237,0.0,0.0
Alabama,2021-06-15,26.580882352941178,23.541176470588237,0.0,0.0
Alabama,2021-06-16,26.655882352941177,23.64558823529412,0.0,0.0
Alabama,2021-06-17,27.45735294117647,24.266176470588235,0.0,0.0
Alabama,2021-06-18,27.46470588235294,24.27058823529412,0.0,0.0
Alabama,2021-06-19,27.6,24.45,0.0,0.0
Alabama,2021-06-20,27.65294117647059,24.498529411764707,0.0,0.0
Alabama,2021-06-21,27.686764705882357,24.52058823529412,0.0,0.0
Alabama,2021-06-22,27.738235294117647,24.59117647058824,0.0,0.0
Alabama,2021-06-23,27.78529411764706,24.63235294117647,0.0,0.0
Alabama,2021-06-24,27.875,24.7,0.0,0.0
Alabama,2021-06-25,27.876470588235293,24.7,0.0,0.0
Alabama,2021-06-26,27.951470588235296,24.75,0.0,0.0
Alabama,2021-06-27,28.080882352941178,24.83235294117647,0.0,0.0
Alabama,2021-06-28,28.197058823529414,24.87058823529412,0.0,0.0
Alabama,2021-06-29,28.27647058823529,24.926470588235293,0.0,0.0
Alabama,2021-06-30,28.279411764705884,24.933823529411764,0.0,0.0
Alabama,2021-07-01,28.41176470588235,25.038235294117644,0.0,0.0
Alabama,2021-07-02,28.413235294117644,25.03970588235294,0.0,0.0
Alabama,2021-07-03,28.598529411764705,25.148529411764702,0.0,0.0
Alabama,2021-07-04,28.598529411764705,25.148529411764702,0.0,0.0
Alabama,2021-07-05,28.686764705882357,25.22058823529412,0.0,0.0
Alabama,2021-07-06,28.697058823529414,25.22647058823529,0.0,0.0
Alabama,2021-07-07,28.74705882352941,25.25588235294118,0.0,0.0
Alabama,2021-07-08,28.84705882352941,25.36617647058824,0.0,0.0
Alabama,2021-07-09,28.913235294117644,25.427941176470583,0.0,0.0
Alabama,2021-07-10,28.91470588235294,25.427941176470583,0.0,0.0
Alabama,2021-07-11,28.96029411764706,25.488235294117647,0.0,0.0
Alabama,2021-07-12,29.03235294117647,25.538235294117644,0.0,0.0
Alabama,2021-07-13,29.073529411764707,25.569117647058825,0.0,0.0
Alabama,2021-07-14,29.076470588235296,25.572058823529414,0.0,0.0
Alabama,2021-07-15,29.198529411764707,25.680882352941172,0.0,0.0
Alabama,2021-07-16,29.26029411764706,25.727941176470587,0.0,0.0
Alabama,2021-07-17,29.261764705882356,25.72941176470588,0.0,0.0
Alabama,2021-07-18,29.344117647058823,25.775,0.0,0.0
Alabama,2021-07-19,29.40147058823529,25.808823529411764,0.0,0.0
Alabama,2021-07-20,29.88529411764706,25.87058823529412,0.0,0.0
Alabama,2021-07-21,29.977941176470587,25.91029411764706,0.0,0.0
Alabama,2021-07-22,30.08235294117647,25.96470588235294,0.0,0.0
Alabama,2021-07-23,30.08529411764706,25.96764705882353,0.0,0.0
Alabama,2021-07-24,30.18235294117647,26.01323529411765,0.0,0.0
Alabama,2021-07-25,30.327941176470592,26.06617647058824,0.0,0.0
Alabama,2021-07-26,30.477941176470587,26.098529411764705,0.0,0.0
Alabama,2021-07-27,30.55735294117647,26.125,0.0,0.0
Alabama,2021-07-28,30.85147058823529,26.194117647058825,0.0,0.0
Alabama,2021-07-29,31.06617647058824,26.25735294117647,0.0,0.0
Alabama,2021-07-30,31.25588235294118,26.308823529411764,0.0,0.0
Alabama,2021-07-31,31.258823529411764,26.310294117647057,0.0,0.0
Alabama,2021-08-01,31.46176470588236,26.376470588235293,0.0,0.0
Alabama,2021-08-02,31.46176470588236,26.376470588235293,0.0,0.0
Alabama,2021-08-03,32.2,26.47647058823529,0.0,0.0
Alabama,2021-08-04,32.38970588235294,26.52647058823529,0.0,0.0
Alabama,2021-08-05,32.44117647058823,26.53676470588235,0.0,0.0
Alabama,2021-08-06,32.86029411764706,26.65882352941176,0.0,0.0
Alabama,2021-08-07,33.108823529411765,26.733823529411765,0.0,0.0
Alabama,2021-08-08,33.11764705882353,26.73676470588235,0.0,0.0
Alabama,2021-08-09,33.39411764705883,26.814705882352943,0.0,0.0
Alabama,2021-08-10,33.53382352941177,26.86617647058824,0.0,0.0
Alabama,2021-08-11,33.561764705882354,26.88088235294118,0.0,0.0
Alabama,2021-08-12,33.8014705882353,26.951470588235296,0.0,0.0
Alabama,2021-08-13,34.08235294117647,27.058823529411764,0.0,0.0
Alabama,2021-08-14,34.088235294117645,27.060294117647057,0.0,0.0
Alabama,2021-08-15,34.51470588235294,27.266176470588235,0.0,0.0
Alabama,2021-08-16,34.60441176470588,27.319117647058825,0.0,0.0
Alabama,2021-08-17,34.766176470588235,27.40882352941176,0.0,0.0
Alabama,2021-08-18,34.938235294117646,27.498529411764707,0.0,0.0
Alabama,2021-08-19,35.16617647058824,27.63529411764706,0.0,0.0
Alabama,2021-08-20,35.4014705882353,27.769117647058824,0.0,0.0
Alabama,2021-08-21,36.01029411764706,27.89264705882353,0.0,0.0
Alabama,2021-08-22,36.23235294117647,28.07794117647059,0.0,0.0
Alabama,2021-08-23,36.38235294117647,28.204411764705885,0.0,0.0
Alabama,2021-08-24,36.51911764705883,28.326470588235296,0.0,0.0
Alabama,2021-08-25,36.74117647058824,28.49411764705882,0.0,0.0
Alabama,2021-08-26,36.93970588235294,28.647058823529413,0.0,0.0
Alabama,2021-08-27,37.60735294117647,29.119117647058825,0.0,0.0
Alabama,2021-08-28,37.61176470588235,29.12205882352941,0.0,0.0
Alabama,2021-08-29,37.83970588235294,29.30735294117647,0.0,0.0
Alabama,2021-08-30,38.02058823529412,29.529411764705884,0.0,0.0
Alabama,2021-08-31,38.127941176470586,29.65882352941176,0.0,0.0
Alabama,2021-09-01,38.31617647058823,29.86764705882353,0.0,0.0
Alabama,2021-09-02,38.48529411764706,30.055882352941172,0.0,0.0
Alabama,2021-09-03,38.66617647058824,30.239705882352943,0.0,0.0
Alabama,2021-09-04,38.77794117647059,30.36911764705882,0.0,0.0
Alabama,2021-09-05,38.82647058823529,30.447058823529414,0.0,0.0
Alabama,2021-09-06,38.91470588235294,30.551470588235293,0.0,0.0
Alabama,2021-09-07,39.01176470588236,30.698529411764707,0.0,0.0
Alabama,2021-09-08,39.108823529411765,30.82058823529412,0.0,0.0
Alabama,2021-09-09,39.25588235294118,31.045588235294115,0.0,0.0
Alabama,2021-09-10,39.39117647058824,31.24411764705882,0.0,0.0
Alabama,2021-09-11,39.39411764705883,31.252941176470586,0.0,0.0
Alabama,2021-09-12,39.5514705882353,31.452941176470592,0.0,0.0
Alabama,2021-09-13,43.79264705882353,33.83970588235294,0.0,0.0
Alabama,2021-09-14,43.93529411764706,34.07058823529412,0.0,0.0
Alabama,2021-09-15,44.05294117647059,34.25588235294118,0.0,0.0
Alabama,2021-09-16,44.16029411764706,34.42941176470588,0.0,0.0
Alabama,2021-09-17,44.25735294117647,34.580882352941174,0.0,0.0
Alabama,2021-09-18,44.27058823529412,34.59117647058823,0.0,0.0
Alabama,2021-09-19,44.43970588235294,34.932352941176475,0.0,0.0
Alabama,2021-09-20,44.49117647058824,35.01029411764706,0.0,0.0
Alabama,2021-09-21,44.544117647058826,35.09264705882353,0.0,0.0
Alabama,2021-09-22,44.60588235294117,35.20441176470588,0.0,0.0
Alabama,2021-09-23,44.625,35.23676470588235,0.0,0.0
Alabama,2021-09-24,44.67205882352941,35.32941176470588,0.0,0.0
Alabama,2021-09-25,44.8014705882353,35.580882352941174,0.0,0.0
Alabama,2021-09-26,44.87647058823529,35.71029411764706,0.0,0.0
Alabama,2021-09-27,44.92058823529412,35.79705882352941,0.0,0.0
Alabama,2021-09-28,44.99705882352941,35.93970588235294,0.0,0.0
Alabama,2021-09-29,45.02352941176471,35.9735294117647,0.0,0.0
Alabama,2021-09-30,45.11029411764706,36.10588235294117,0.0,0.0
Alabama,2021-10-01,45.12205882352941,36.11617647058824,0.0,0.0
Alabama,2021-10-02,45.17058823529412,36.213235294117645,0.0,0.0
Alabama,2021-10-03,45.26029411764706,36.37205882352941,0.0,0.0
Alabama,2021-10-04,45.32205882352941,36.475,0.0,0.0
Alabama,2021-10-05,45.33970588235294,36.51323529411765,0.0,0.0
Alabama,2021-10-06,45.38235294117647,36.58235294117647,0.0,0.0
Alabama,2021-10-07,45.42794117647059,36.65,0.0,0.0
Alabama,2021-10-08,45.5264705882353,36.79852941176471,0.0,0.0
Alabama,2021-10-09,45.54558823529412,36.84558823529412,0.0,0.0
Alabama,2021-10-10,45.6,36.93970588235294,0.0,0.0
Alabama,2021-10-11,45.63235294117647,36.98970588235294,0.0,0.0
Alabama,2021-10-12,45.66617647058824,37.04558823529412,0.0,0.0
Alabama,2021-10-13,45.68088235294118,37.063235294117646,0.0,0.0
Alabama,2021-10-14,45.726470588235294,37.12205882352941,0.0,0.0
Alabama,2021-10-15,45.76323529411765,37.18382352941177,0.0,0.0
Alabama,2021-10-16,45.80441176470588,37.25147058823529,0.0,0.0
Alabama,2021-10-17,45.87647058823529,37.3485294117647,0.0,0.0
Alabama,2021-10-18,45.90588235294118,37.38088235294118,0.0,0.0
Alabama,2021-10-19,45.9264705882353,37.40735294117647,0.0,0.0
Alabama,2021-10-20,45.95294117647059,37.46470588235294,0.0,0.0
Alabama,2021-10-21,45.99852941176471,37.51911764705883,0.0,0.0
Alabama,2021-10-22,46.108823529411765,37.60441176470588,0.0,0.0
Alabama,2021-10-23,46.1764705882353,37.72058823529412,0.0,0.0
Alabama,2021-10-24,46.20147058823529,37.74411764705882,0.0,0.0
Alabama,2021-10-25,46.23970588235294,37.75588235294118,0.0,0.0
Alabama,2021-10-26,46.26323529411765,37.77941176470589,0.0,0.0
Alabama,2021-10-27,46.34558823529412,37.86323529411764,0.0,0.0
Alabama,2021-10-28,46.42794117647059,37.936764705882354,0.0,0.0
Alabama,2021-10-29,46.5,38.00588235294118,0.0,0.0
Alabama,2021-10-30,46.58235294117647,38.0735294117647,0.0,0.0
Alabama,2021-10-31,46.6,38.10735294117647,0.0,0.0
Alabama,2021-11-01,46.64705882352941,38.14117647058824,0.0,0.0
Alabama,2021-11-02,46.67058823529412,38.14852941176471,0.0,0.0
Alabama,2021-11-03,46.75735294117647,38.22794117647059,0.0,0.0
Alabama,2021-11-04,46.81470588235294,38.28235294117647,0.0,0.0
Alabama,2021-11-05,46.85294117647059,38.3235294117647,0.0,0.0
Alabama,2021-11-06,46.877941176470586,38.34411764705882,0.0,0.0
Alabama,2021-11-07,46.938235294117646,38.40441176470589,0.0,0.0
Alabama,2021-11-08,46.97794117647059,38.43235294117648,0.0,0.0
Alabama,2021-11-09,46.99411764705882,38.45,0.0,0.0
Alabama,2021-11-10,47.06029411764706,38.525,0.0,0.0
Alabama,2021-11-11,47.07794117647059,38.53823529411765,0.0,0.0
Alabama,2021-11-12,47.08088235294117,38.53823529411765,0.0,0.0
Alabama,2021-11-13,47.13676470588236,38.57058823529412,0.0,0.0
Alabama,2021-11-14,47.27352941176471,38.692647058823525,0.0,0.0
Alabama,2021-11-15,47.32205882352941,38.71911764705882,0.0,0.0
Alabama,2021-11-16,47.34411764705882,38.72941176470588,0.0,0.0
Alabama,2021-11-17,47.41764705882353,38.78382352941177,0.0,0.0
Alabama,2021-11-18,47.53088235294118,38.86029411764706,0.0,0.0
Alabama,2021-11-19,47.57205882352941,38.87647058823529,0.0,0.0
Alabama,2021-11-20,47.68970588235294,38.97205882352941,0.0,0.0
Alabama,2021-11-21,47.725,38.98088235294117,0.0,0.0
Alabama,2021-11-22,47.76617647058824,39.00735294117647,0.0,0.0
Alabama,2021-11-23,47.83235294117647,39.04264705882353,0.0,0.0
Alabama,2021-11-24,47.938235294117646,39.18529411764706,0.0,0.0
Alabama,2021-11-25,47.938235294117646,39.18529411764706,0.0,0.0
Alabama,2021-11-26,47.938235294117646,39.18529411764706,0.0,0.0
Alabama,2021-11-27,47.938235294117646,39.18529411764706,0.0,0.0
Alabama,2021-11-28,47.938235294117646,39.18529411764706,0.0,0.0
Alabama,2021-11-29,48.129411764705885,39.317647058823525,0.0,0.0
Alabama,2021-11-30,48.188235294117646,39.34705882352941,0.0,0.0
Alabama,2021-12-01,48.27058823529412,39.39705882352941,0.0,0.0
Alabama,2021-12-02,48.31617647058823,39.42058823529412,0.0,0.0
Alabama,2021-12-03,48.45441176470588,39.50882352941176,0.0,0.0
Alabama,2021-12-04,48.502941176470586,39.52794117647059,0.0,0.0
Alabama,2021-12-05,48.60735294117647,39.601470588235294,0.0,0.0
Alabama,2021-12-06,48.65735294117647,39.64264705882353,0.0,0.0
Alabama,2021-12-07,48.70588235294117,39.67352941176471,0.0,0.0
Alabama,2021-12-08,48.76470588235294,39.7235294117647,0.0,0.0
Alabama,2021-12-09,48.80441176470588,39.74558823529412,0.0,0.0
Alabama,2021-12-10,48.89558823529412,39.83235294117647,0.0,0.0
Alabama,2021-12-11,48.963235294117645,39.88823529411765,0.0,0.0
Alabama,2021-12-12,48.98088235294117,39.90294117647059,0.0,0.0
Alabama,2021-12-13,49.01911764705883,39.93088235294118,0.0,0.0
Alabama,2021-12-14,49.0514705882353,39.975,0.0,0.0
Alabama,2021-12-15,49.11029411764706,40.01176470588236,23.926470588235293,0.0
Alabama,2021-12-16,49.13529411764706,40.04117647058824,23.36764705882353,0.0
Alabama,2021-12-17,49.2,40.11176470588235,23.86764705882353,0.0
Alabama,2021-12-18,49.26470588235294,40.14705882352941,24.219117647058823,0.0
Alabama,2021-12-19,49.28382352941177,40.16323529411765,24.394117647058824,0.0
Alabama,2021-12-20,49.30441176470588,40.19117647058823,24.51029411764706,0.0
Alabama,2021-12-21,49.338235294117645,40.21617647058823,24.63088235294118,0.0
Alabama,2021-12-22,49.38382352941176,40.252941176470586,24.951470588235296,0.0
Alabama,2021-12-23,49.45,40.30441176470588,25.358823529411765,0.0
Alabama,2021-12-24,49.55588235294118,40.38823529411765,25.980882352941176,0.0
Alabama,2021-12-25,49.58676470588235,40.40294117647059,26.08970588235294,0.0
Alabama,2021-12-26,49.60294117647059,40.42352941176471,26.19558823529412,0.0
Alabama,2021-12-27,49.60735294117647,40.425,26.2,0.0
Alabama,2021-12-28,49.65,40.46176470588235,26.425,0.0
Alabama,2021-12-29,49.67205882352941,40.47941176470588,26.529411764705884,0.0
Alabama,2021-12-30,49.74705882352941,40.53676470588236,26.9,0.0
Alabama,2021-12-31,49.82794117647059,40.588235294117645,27.204411764705885,0.0
Alabama,2022-01-01,49.90588235294118,40.64117647058824,27.544117647058822,0.0
Alabama,2022-01-02,49.90588235294118,40.64117647058824,27.544117647058822,0.0
Alabama,2022-01-03,49.96470588235294,40.686764705882354,27.788235294117644,0.0
Alabama,2022-01-04,50.02794117647059,40.72205882352941,27.939705882352943,0.0
Alabama,2022-01-05,50.044117647058826,40.73088235294117,28.0,0.0
Alabama,2022-01-06,50.108823529411765,40.77352941176471,28.272058823529413,0.0
Alabama,2022-01-07,50.188235294117646,40.825,28.60441176470588,0.0
Alabama,2022-01-08,50.25147058823529,40.86617647058824,28.904411764705884,0.0
Alabama,2022-01-09,50.3,40.89852941176471,29.098529411764705,0.0
Alabama,2022-01-10,50.35441176470588,40.92352941176471,29.33235294117647,0.0
