state,date,new_confirmed,new_confirmed_per100k
Alabama,2020-01-22,0.0,0.0
Alabama,2020-01-23,0.0,0.0
Alabama,2020-01-24,0.0,0.0
Alabama,2020-01-25,0.0,0.0
Alabama,2020-01-26,0.0,0.0
Alabama,2020-01-27,0.0,0.0
Alabama,2020-01-28,0.0,0.0
Alabama,2020-01-29,0.0,0.0
Alabama,2020-01-30,0.0,0.0
Alabama,2020-01-31,0.0,0.0
Alabama,2020-02-01,0.0,0.0
Alabama,2020-02-02,0.0,0.0
Alabama,2020-02-03,0.0,0.0
Alabama,2020-02-04,0.0,0.0
Alabama,2020-02-05,0.0,0.0
Alabama,2020-02-06,0.0,0.0
Alabama,2020-02-07,0.0,0.0
Alabama,2020-02-08,0.0,0.0
Alabama,2020-02-09,0.0,0.0
Alabama,2020-02-10,0.0,0.0
Alabama,2020-02-11,0.0,0.0
Alabama,2020-02-12,0.0,0.0
Alabama,2020-02-13,0.0,0.0
Alabama,2020-02-14,0.0,0.0
Alabama,2020-02-15,0.0,0.0
Alabama,2020-02-16,0.0,0.0
Alabama,2020-02-17,0.0,0.0
Alabama,2020-02-18,0.0,0.0
Alabama,2020-02-19,0.0,0.0
Alabama,2020-02-20,0.0,0.0
Alabama,2020-02-21,0.0,0.0
Alabama,2020-02-22,0.0,0.0
Alabama,2020-02-23,0.0,0.0
Alabama,2020-02-24,0.0,0.0
Alabama,2020-02-25,0.0,0.0
Alabama,2020-02-26,0.0,0.0
Alabama,2020-02-27,0.0,0.0
Alabama,2020-02-28,0.0,0.0
Alabama,2020-02-29,0.0,0.0
Alabama,2020-03-01,0.0,0.0
Alabama,2020-03-02,0.0,0.0
Alabama,2020-03-03,0.0,0.0
Alabama,2020-03-04,0.0,0.0
Alabama,2020-03-05,0.0,0.0
Alabama,2020-03-06,0.0,0.0
Alabama,2020-03-07,0.0,0.0
Alabama,2020-03-08,0.0,0.0
Alabama,2020-03-09,0.0,0.0
Alabama,2020-03-10,0.0,0.0
Alabama,2020-03-11,3.0,0.059605483227613075
Alabama,2020-03-12,1.0,0.01986849440920436
Alabama,2020-03-13,4.0,0.07947397763681743
Alabama,2020-03-14,7.0,0.13907946086443052
Alabama,2020-03-15,13.0,0.2582904273196567
Alabama,2020-03-16,8.0,0.15894795527363487
Alabama,2020-03-17,15.0,0.2980274161380654
Alabama,2020-03-18,10.0,0.1986849440920436
Alabama,2020-03-19,27.0,0.5364493490485177
Alabama,2020-03-20,27.0,0.5364493490485177
Alabama,2020-03-21,34.0,0.6755288099129482
Alabama,2020-03-22,31.0,0.6159233266853351
Alabama,2020-03-23,44.0,0.8742137540049918
Alabama,2020-03-24,74.0,1.4702685862811224
Alabama,2020-03-25,174.0,3.4571180272015583
Alabama,2020-03-26,102.0,2.0265864297388445
Alabama,2020-03-27,110.0,2.1855343850124793
Alabama,2020-03-28,117.0,2.3246138458769097
Alabama,2020-03-29,79.0,1.5696110583271443
Alabama,2020-03-30,121.0,2.4040878235137275
Alabama,2020-03-31,62.0,1.2318466533706702
Alabama,2020-04-01,112.0,2.2252713738308882
Alabama,2020-04-02,196.0,3.8942249042040546
Alabama,2020-04-03,235.0,4.669096186163024
Alabama,2020-04-04,121.0,2.4040878235137275
Alabama,2020-04-05,178.0,3.5365920048383757
Alabama,2020-04-06,174.0,3.4571180272015583
Alabama,2020-04-07,229.0,4.5498852197077975
Alabama,2020-04-08,306.0,6.0797592892165335
Alabama,2020-04-09,340.0,6.755288099129482
Alabama,2020-04-10,158.0,3.1392221166542886
Alabama,2020-04-11,234.0,4.649227691753819
Alabama,2020-04-12,321.0,6.377786705354599
Alabama,2020-04-13,203.0,4.033304365068485
Alabama,2020-04-14,171.0,3.3975125439739453
Alabama,2020-04-15,266.0,5.2850195128483595
Alabama,2020-04-16,158.0,3.1392221166542886
Alabama,2020-04-17,92.0,1.827901485646801
Alabama,2020-04-18,231.0,4.589622208526207
Alabama,2020-04-19,190.0,3.775013937748828
Alabama,2020-04-20,185.0,3.675671465702806
Alabama,2020-04-21,241.0,4.78830715261825
Alabama,2020-04-22,288.0,5.722126389850856
Alabama,2020-04-23,207.0,4.112778342705302
Alabama,2020-04-24,193.0,3.834619420976441
Alabama,2020-04-25,182.0,3.616065982475193
Alabama,2020-04-26,201.0,3.9935673762500756
Alabama,2020-04-27,146.0,2.900800183743836
Alabama,2020-04-28,199.0,3.953830387431667
Alabama,2020-04-29,159.0,3.159090611063493
Alabama,2020-04-30,208.0,4.132646837114507
Alabama,2020-05-01,253.0,5.026729085528703
Alabama,2020-05-02,260.0,5.165808546393134
Alabama,2020-05-03,277.0,5.503572951349607
Alabama,2020-05-04,226.0,4.4902797364801845
Alabama,2020-05-05,317.0,6.298312727717781
Alabama,2020-05-06,249.0,4.947255107891885
Alabama,2020-05-07,346.0,6.874499065584708
Alabama,2020-05-08,322.0,6.397655199763802
Alabama,2020-05-09,283.0,5.622783917804833
Alabama,2020-05-10,262.0,5.205545535211542
Alabama,2020-05-11,280.0,5.563178434577221
Alabama,2020-05-12,304.0,6.040022300398125
Alabama,2020-05-13,256.0,5.086334568756316
Alabama,2020-05-14,339.0,6.735419604720277
Alabama,2020-05-15,333.0,6.616208638265051
Alabama,2020-05-16,334.0,6.636077132674256
Alabama,2020-05-17,309.0,6.1393647724441465
Alabama,2020-05-18,301.0,5.980416817170512
Alabama,2020-05-19,387.0,7.6891073363620865
Alabama,2020-05-20,361.0,7.172526481722774
Alabama,2020-05-21,404.0,8.02687174131856
Alabama,2020-05-22,364.0,7.232131964950386
Alabama,2020-05-23,374.0,7.43081690904243
Alabama,2020-05-24,348.0,6.9142360544031165
Alabama,2020-05-25,633.0,12.57675696102636
Alabama,2020-05-26,590.0,11.722411701430572
Alabama,2020-05-27,364.0,7.232131964950386
Alabama,2020-05-28,486.0,9.656088282873318
Alabama,2020-05-29,513.0,10.192537631921835
Alabama,2020-05-30,427.0,8.483847112730261
Alabama,2020-05-31,511.0,10.152800643103427
Alabama,2020-06-01,325.0,6.457260682991416
Alabama,2020-06-02,209.0,4.152515331523711
Alabama,2020-06-03,220.0,4.371068770024959
Alabama,2020-06-04,308.0,6.1194962780349424
Alabama,2020-06-05,648.0,12.874784377164424
Alabama,2020-06-06,445.0,8.84148001209594
Alabama,2020-06-07,422.0,8.38450464068424
Alabama,2020-06-08,491.0,9.75543075491934
Alabama,2020-06-09,566.0,11.245567835609666
Alabama,2020-06-10,825.0,16.391507887593598
Alabama,2020-06-11,711.0,14.126499524944299
Alabama,2020-06-12,1035.0,20.56389171352651
Alabama,2020-06-13,959.0,19.05388613842698
Alabama,2020-06-14,818.0,16.252428426729168
Alabama,2020-06-15,303.0,6.020153805988921
Alabama,2020-06-16,549.0,10.907803430653193
Alabama,2020-06-17,907.0,18.020724429148352
Alabama,2020-06-18,735.0,14.603343390765202
Alabama,2020-06-19,549.0,10.907803430653193
Alabama,2020-06-20,458.0,9.099770439415595
Alabama,2020-06-21,439.0,8.722269045640713
Alabama,2020-06-22,649.0,12.89465287157363
Alabama,2020-06-23,1118.0,22.212976749490473
Alabama,2020-06-24,989.0,19.64994097070311
Alabama,2020-06-25,1002.0,19.908231398022767
Alabama,2020-06-26,1023.0,20.325469780616057
Alabama,2020-06-27,180.0,3.5763289936567846
Alabama,2020-06-28,1420.0,28.213262061070186
Alabama,2020-06-29,1086.0,21.577184928395933
Alabama,2020-06-30,888.0,17.64322303537347
Alabama,2020-07-01,1170.0,23.2461384587691
Alabama,2020-07-02,1693.0,33.63736103478298
Alabama,2020-07-03,915.0,18.179672384421988
Alabama,2020-07-04,961.0,19.093623127245387
Alabama,2020-07-05,806.0,16.014006493818712
Alabama,2020-07-06,910.0,18.080329912375966
Alabama,2020-07-07,1416.0,28.13378808343337
Alabama,2020-07-08,1801.0,35.78315843097705
Alabama,2020-07-09,1546.0,30.716692356629938
Alabama,2020-07-10,1634.0,32.465119864639924
Alabama,2020-07-11,1473.0,29.26629226475802
Alabama,2020-07-12,1979.0,39.31975043581542
Alabama,2020-07-13,1387.0,27.557601745566444
Alabama,2020-07-14,2116.0,42.04173416987642
Alabama,2020-07-15,1910.0,37.948824321580325
Alabama,2020-07-16,1934.0,38.42566818740123
Alabama,2020-07-17,2024.0,40.21383268422962
Alabama,2020-07-18,2029.0,40.31317515627564
Alabama,2020-07-19,1552.0,30.835903323085162
Alabama,2020-07-20,1503.0,29.86234709703415
Alabama,2020-07-21,1364.0,27.100626374154743
Alabama,2020-07-22,1994.0,39.61777785195349
Alabama,2020-07-23,2091.0,41.545021809646315
Alabama,2020-07-24,2110.0,41.92252320342119
Alabama,2020-07-25,1393.0,27.67681271202167
Alabama,2020-07-26,1760.0,34.96855016019967
Alabama,2020-07-27,1308.0,25.9879906872393
Alabama,2020-07-28,1442.0,28.650368938072685
Alabama,2020-07-29,1954.0,38.823038075585316
Alabama,2020-07-30,2012.0,39.97541075131917
Alabama,2020-07-31,1602.0,31.82932804354538
Alabama,2020-08-01,2033.0,40.39264913391246
Alabama,2020-08-02,1159.0,23.027585020267853
Alabama,2020-08-03,1044.0,20.74270816320935
Alabama,2020-08-04,955.0,18.974412160790163
Alabama,2020-08-05,1866.0,37.074610567575334
Alabama,2020-08-06,1721.0,34.193678878240696
Alabama,2020-08-07,1851.0,36.77658315143727
Alabama,2020-08-08,959.0,19.05388613842698
Alabama,2020-08-09,1612.0,32.028012987637425
Alabama,2020-08-10,925.0,18.37835732851403
Alabama,2020-08-11,1094.0,21.73613288366957
Alabama,2020-08-12,734.0,14.583474896356
Alabama,2020-08-13,757.0,15.0404502677677
Alabama,2020-08-14,1120.0,22.252713738308884
Alabama,2020-08-15,830.0,16.49085035963962
Alabama,2020-08-16,741.0,14.72255435722043
Alabama,2020-08-17,1425.0,28.312604533116208
Alabama,2020-08-18,1323.0,26.286018103377366
Alabama,2020-08-19,1281.0,25.451541338190783
Alabama,2020-08-20,1041.0,20.683102679981737
Alabama,2020-08-21,1475.0,29.306029253576426
Alabama,2020-08-22,597.0,11.861491162295001
Alabama,2020-08-23,676.0,13.431102220622146
Alabama,2020-08-24,560.0,11.126356869154442
Alabama,2020-08-25,2145.0,42.61792050774335
Alabama,2020-08-26,1714.0,34.054599417376274
Alabama,2020-08-27,1137.0,22.590478143265354
Alabama,2020-08-28,1838.0,36.518292724117615
Alabama,2020-08-29,1276.0,25.35219886614476
Alabama,2020-08-30,789.0,15.676242088862239
Alabama,2020-08-31,1556.0,30.915377300721982
Alabama,2020-09-01,734.0,14.583474896356
Alabama,2020-09-02,1006.0,19.987705375659583
Alabama,2020-09-03,985.0,19.570466993066294
Alabama,2020-09-04,1148.0,22.809031581766604
Alabama,2020-09-05,541.0,10.748855475379559
Alabama,2020-09-06,776.0,15.417951661542581
Alabama,2020-09-07,531.0,10.550170531287513
Alabama,2020-09-08,784.0,15.576899616816219
Alabama,2020-09-09,1056.0,20.981130096119802
Alabama,2020-09-10,1077.0,21.398368478713095
Alabama,2020-09-11,969.0,19.252571082519026
Alabama,2020-09-12,1059.0,21.040735579347416
Alabama,2020-09-13,695.0,13.808603614397029
Alabama,2020-09-14,758.0,15.060318762176903
Alabama,2020-09-15,1041.0,20.683102679981737
Alabama,2020-09-16,763.0,15.159661234222924
Alabama,2020-09-17,1031.0,20.484417735889693
Alabama,2020-09-18,1314.0,26.107201653694524
Alabama,2020-09-19,810.0,16.09348047145553
Alabama,2020-09-20,747.0,14.841765323675654
Alabama,2020-09-21,877.0,17.42466959687222
Alabama,2020-09-22,657.0,13.053600826847262
Alabama,2020-09-23,1038.0,20.623497196754126
Alabama,2020-09-24,2366.0,47.008857772177514
Alabama,2020-09-25,976.0,19.391650543383456
Alabama,2020-09-26,726.0,14.424526941082362
Alabama,2020-09-27,639.0,12.695967927481584
Alabama,2020-09-28,746.0,14.821896829266452
Alabama,2020-09-29,1234.0,24.51772210095818
Alabama,2020-09-30,1188.0,23.603771358134775
Alabama,2020-10-01,955.0,18.974412160790163
Alabama,2020-10-02,1675.0,33.2797281354173
Alabama,2020-10-03,779.0,15.477557144770193
Alabama,2020-10-04,536.0,10.649513003333537
Alabama,2020-10-05,759.0,15.08018725658611
Alabama,2020-10-06,1009.0,20.047310858887197
Alabama,2020-10-07,600.0,11.921096645522613
Alabama,2020-10-08,1598.0,31.749854065908565
Alabama,2020-10-09,1214.0,24.12035221277409
Alabama,2020-10-10,801.0,15.91466402177269
Alabama,2020-10-11,716.0,14.22584199699032
Alabama,2020-10-12,1100.0,21.855343850124793
Alabama,2020-10-13,882.0,17.524012068918243
Alabama,2020-10-14,1224.0,24.319037156866134
Alabama,2020-10-15,1225.0,24.338905651275336
Alabama,2020-10-16,1312.0,26.06746466487612
Alabama,2020-10-17,980.0,19.471124521020272
Alabama,2020-10-18,865.0,17.18624766396177
Alabama,2020-10-19,1076.0,21.37849998430389
Alabama,2020-10-20,1132.0,22.491135671219332
Alabama,2020-10-21,1395.0,27.71654970084008
Alabama,2020-10-22,3832.0,76.1360705760711
Alabama,2020-10-23,2130.0,42.31989309160528
Alabama,2020-10-24,1264.0,25.11377693323431
Alabama,2020-10-25,892.0,17.722697013010286
Alabama,2020-10-26,1215.0,24.140220707183296
Alabama,2020-10-27,1329.0,26.40522906983259
Alabama,2020-10-28,1508.0,29.961689569080175
Alabama,2020-10-29,1338.0,26.584045519515428
Alabama,2020-10-30,1819.0,36.14079133034273
Alabama,2020-10-31,1681.0,33.39893910187252
Alabama,2020-11-01,845.0,16.78887777577768
Alabama,2020-11-02,1234.0,24.51772210095818
Alabama,2020-11-03,1812.0,36.0017118694783
Alabama,2020-11-04,1423.0,28.272867544297803
Alabama,2020-11-05,1601.0,31.80945954913618
Alabama,2020-11-06,1603.0,31.849196537954583
Alabama,2020-11-07,1387.0,27.557601745566444
Alabama,2020-11-08,1147.0,22.789163087357398
Alabama,2020-11-09,1858.0,36.915662612301695
Alabama,2020-11-10,39.0,0.77487128195897
Alabama,2020-11-11,2075.0,41.22712589909904
Alabama,2020-11-12,2000.0,39.73698881840872
Alabama,2020-11-13,2980.0,59.20811333942899
Alabama,2020-11-14,2226.0,44.2272685548889
Alabama,2020-11-15,1979.0,39.31975043581542
Alabama,2020-11-16,1410.0,28.014577116978145
Alabama,2020-11-17,1616.0,32.10748696527424
Alabama,2020-11-18,2638.0,52.41308825148109
Alabama,2020-11-19,2424.0,48.161230447911365
Alabama,2020-11-20,2463.0,48.93610172987034
Alabama,2020-11-21,2335.0,46.39293444549217
Alabama,2020-11-22,1798.0,35.72355294774944
Alabama,2020-11-23,1574.0,31.27301020008766
Alabama,2020-11-24,2785.0,55.33375692963414
Alabama,2020-11-25,2453.0,48.737416785778294
Alabama,2020-11-26,2639.0,52.4329567458903
Alabama,2020-11-27,917.0,18.219409373240396
Alabama,2020-11-28,2119.0,42.101339653104034
Alabama,2020-11-29,2236.0,44.425953498980945
Alabama,2020-11-30,2295.0,45.598194669124005
Alabama,2020-12-01,3376.0,67.07603712547392
Alabama,2020-12-02,3928.0,78.04344603935472
Alabama,2020-12-03,3531.0,70.15565375890058
Alabama,2020-12-04,3840.0,76.29501853134474
Alabama,2020-12-05,3390.0,67.35419604720278
Alabama,2020-12-06,2288.0,45.45911520825957
Alabama,2020-12-07,2352.0,46.730698850448654
Alabama,2020-12-08,4436.0,88.13664119923054
Alabama,2020-12-09,3522.0,69.97683730921776
Alabama,2020-12-10,4735.0,94.07732102758264
Alabama,2020-12-11,3853.0,76.5533089586644
Alabama,2020-12-12,4066.0,80.78529826782491
Alabama,2020-12-13,2790.0,55.43309940168016
Alabama,2020-12-14,2264.0,44.982271342438665
Alabama,2020-12-15,3638.0,72.28158266068546
Alabama,2020-12-16,4107.0,81.5999065386023
Alabama,2020-12-17,4695.0,93.28258125121447
Alabama,2020-12-18,5348.0,106.2567081004249
Alabama,2020-12-19,4221.0,83.8649149012516
Alabama,2020-12-20,2548.0,50.6249237546527
Alabama,2020-12-21,2380.0,47.287016693906374
Alabama,2020-12-22,4979.0,98.9252336634285
Alabama,2020-12-23,4758.0,94.53429639899434
Alabama,2020-12-24,4232.0,84.08346833975284
Alabama,2020-12-25,3625.0,72.02329223336581
Alabama,2020-12-26,1032.0,20.5042862302989
Alabama,2020-12-27,2170.0,43.114632867973455
Alabama,2020-12-28,2269.0,45.08161381448469
Alabama,2020-12-29,3907.0,77.62620765676142
Alabama,2020-12-30,5016.0,99.66036795656906
Alabama,2020-12-31,4406.0,87.5405863669544
Alabama,2021-01-01,4521.0,89.53900779450827
Alabama,2021-01-02,3711.0,73.49684979549218
Alabama,2021-01-03,2476.0,49.03751013032569
Alabama,2021-01-04,2161.0,42.798893130708336
Alabama,2021-01-05,5498.0,108.88862305998818
Alabama,2021-01-06,4591.0,90.92536712775659
Alabama,2021-01-07,5046.0,99.93670279387055
Alabama,2021-01-08,5057.0,100.15455926052385
Alabama,2021-01-09,4863.0,96.31236339409284
Alabama,2021-01-10,2750.0,54.4641166633262
Alabama,2021-01-11,2100.0,41.5907799974491
Alabama,2021-01-12,3848.0,76.21015306199244
Alabama,2021-01-13,3147.0,62.32675459617729
Alabama,2021-01-14,3588.0,71.0608183956416
Alabama,2021-01-15,2945.0,58.326117663089335
Alabama,2021-01-16,3153.0,62.44558539617001
Alabama,2021-01-17,1917.0,37.966440597671394
Alabama,2021-01-18,1430.0,28.321340664929625
Alabama,2021-01-19,2515.0,49.80991033027832
Alabama,2021-01-20,3112.0,61.63357492955314
Alabama,2021-01-21,2881.0,57.05858912983374
Alabama,2021-01-22,3551.0,70.32802846235322
Alabama,2021-01-23,3355.0,66.44622232925796
Alabama,2021-01-24,1728.0,34.223270397900976
Alabama,2021-01-25,1839.0,36.42164019776614
Alabama,2021-01-26,2900.0,57.43488666314399
Alabama,2021-01-27,3177.0,62.92090859614085
Alabama,2021-01-28,3648.0,72.24912639556872
Alabama,2021-01-29,2848.0,56.40501972987383
Alabama,2021-01-30,0.0,0.0
Alabama,2021-01-31,4057.0,80.34942592840524
Alabama,2021-02-01,1221.0,24.182067798516833
Alabama,2021-02-02,2078.0,41.155067064142486
Alabama,2021-02-03,2118.0,41.947272397427234
Alabama,2021-02-04,2767.0,54.800803929972226
Alabama,2021-02-05,1496.0,29.628479464849452
Alabama,2021-02-06,1992.0,39.45182559758029
Alabama,2021-02-07,1112.0,22.023308265315904
Alabama,2021-02-08,925.0,18.319748332209723
Alabama,2021-02-09,1318.0,26.10316573173234
Alabama,2021-02-10,1401.0,27.746991798298186
Alabama,2021-02-11,1503.0,29.767115398174283
Alabama,2021-02-12,1097.0,21.726231265334125
Alabama,2021-02-13,1189.0,23.548303531889037
Alabama,2021-02-14,1075.0,21.290518332027517
Alabama,2021-02-15,674.0,13.34865986584795
Alabama,2021-02-16,883.0,17.48793273226074
Alabama,2021-02-17,679.0,13.44768553250854
Alabama,2021-02-18,1198.0,23.726549731878105
Alabama,2021-02-19,847.0,16.77494793230447
Alabama,2021-02-20,774.0,15.329173199059811
Alabama,2021-02-21,857.0,16.972999265625656
Alabama,2021-02-22,677.0,13.408075265844305
Alabama,2021-02-23,1453.0,28.776858731568353
Alabama,2021-02-24,1247.0,24.697001265151915
Alabama,2021-02-25,890.0,17.62656866558557
Alabama,2021-02-26,739.0,14.635993532435657
Alabama,2021-02-27,834.0,16.51748119898693
Alabama,2021-02-28,569.0,11.269120865975495
Alabama,2021-03-01,517.0,10.239253932705326
Alabama,2021-03-02,652.0,12.91294693254134
Alabama,2021-03-03,2733.0,54.127429396680185
Alabama,2021-03-04,922.0,18.260332932213366
Alabama,2021-03-05,811.0,16.0619631323482
Alabama,2021-03-06,524.0,10.377889866030156
Alabama,2021-03-07,408.0,8.080494399504397
Alabama,2021-03-08,273.0,5.406801399668383
Alabama,2021-03-09,524.0,10.377889866030156
Alabama,2021-03-10,782.0,15.48761426571676
Alabama,2021-03-11,865.0,17.131440332282605
Alabama,2021-03-12,448.0,8.87269973278914
Alabama,2021-03-13,594.0,11.764249199278458
Alabama,2021-03-14,368.0,7.288289066219651
Alabama,2021-03-15,4556.0,90.23218746113243
Alabama,2021-03-16,488.0,9.664905066073885
Alabama,2021-03-17,759.0,15.032096199078032
Alabama,2021-03-18,572.0,11.32853626597185
Alabama,2021-03-19,531.0,10.516525799354987
Alabama,2021-03-20,508.0,10.061007732716257
Alabama,2021-03-21,373.0,7.387314732880245
Alabama,2021-03-22,319.0,6.3178375329458385
Alabama,2021-03-23,10.0,0.19805133332118618
Alabama,2021-03-24,922.0,18.260332932213366
Alabama,2021-03-25,427.0,8.456791932814651
Alabama,2021-03-26,442.0,8.75386893279643
Alabama,2021-03-27,492.0,9.744125599402361
Alabama,2021-03-28,319.0,6.3178375329458385
Alabama,2021-03-29,228.0,4.515570399723045
Alabama,2021-03-30,361.0,7.149653132894821
Alabama,2021-03-31,408.0,8.080494399504397
Alabama,2021-04-01,478.0,9.4668537327527
Alabama,2021-04-02,400.0,7.922053332847447
Alabama,2021-04-03,349.0,6.911991532909397
Alabama,2021-04-04,194.0,3.8421958664310125
Alabama,2021-04-05,109.0,2.1587595332009295
Alabama,2021-04-06,196.0,3.881806133095249
Alabama,2021-04-07,338.0,6.694135066256092
Alabama,2021-04-08,464.0,9.189581866103039
Alabama,2021-04-09,318.0,6.298032399613721
Alabama,2021-04-10,354.0,7.0110171995699915
Alabama,2021-04-11,311.0,6.159396466288891
Alabama,2021-04-12,172.0,3.406482933124402
Alabama,2021-04-13,1432.0,28.360950931593862
Alabama,2021-04-14,277.0,5.486021932996858
Alabama,2021-04-15,421.0,8.337961132821938
Alabama,2021-04-16,422.0,8.357766266154057
Alabama,2021-04-17,508.0,10.061007732716257
Alabama,2021-04-18,270.0,5.347385999672027
Alabama,2021-04-19,111.0,2.198369799865167
Alabama,2021-04-20,1443.0,28.578807398247164
Alabama,2021-04-21,412.0,8.159714932832872
Alabama,2021-04-22,682.0,13.5071009325049
Alabama,2021-04-23,428.0,8.476597066146768
Alabama,2021-04-24,421.0,8.337961132821938
Alabama,2021-04-25,233.0,4.614596066383638
Alabama,2021-04-26,217.0,4.2977139330697405
Alabama,2021-04-27,359.0,7.110042866230584
Alabama,2021-04-28,376.0,7.446730132876601
Alabama,2021-04-29,430.0,8.516207332811005
Alabama,2021-04-30,409.0,8.100299532836514
Alabama,2021-05-01,387.0,7.664586599529906
Alabama,2021-05-02,288.0,5.703878399650162
Alabama,2021-05-03,187.0,3.7035599331061815
Alabama,2021-05-04,0.0,0.0
Alabama,2021-05-05,662.0,13.110998265862525
Alabama,2021-05-06,565.0,11.189900332647019
Alabama,2021-05-07,314.0,6.218811866285246
Alabama,2021-05-08,419.0,8.298350866157701
Alabama,2021-05-09,244.0,4.8324525330369426
Alabama,2021-05-10,106.0,2.0993441332045735
Alabama,2021-05-11,310.0,6.139591332956772
Alabama,2021-05-12,347.0,6.87238126624516
Alabama,2021-05-13,1144.0,22.6570725319437
Alabama,2021-05-14,4918.0,97.40164572735937
Alabama,2021-05-15,2016.0,39.92714879755113
Alabama,2021-05-16,254.0,5.030503866358129
Alabama,2021-05-17,184.0,3.6441445331098254
Alabama,2021-05-18,336.0,6.654524799591855
Alabama,2021-05-19,288.0,5.703878399650162
Alabama,2021-05-20,339.0,6.713940199588212
Alabama,2021-05-21,443.0,8.773674066128548
Alabama,2021-05-22,255.0,5.050308999690247
Alabama,2021-05-23,196.0,3.881806133095249
Alabama,2021-05-24,132.0,2.614277599839658
Alabama,2021-05-25,306.0,6.060370799628298
Alabama,2021-05-26,269.0,5.3275808663399085
Alabama,2021-05-27,346.0,6.852576132913042
Alabama,2021-05-28,228.0,4.515570399723045
Alabama,2021-05-29,0.0,0.0
Alabama,2021-05-30,0.0,0.0
Alabama,2021-05-31,0.0,0.0
Alabama,2021-06-01,640.0,12.675285332555916
Alabama,2021-06-02,553.0,10.952238732661595
Alabama,2021-06-03,430.0,8.516207332811005
Alabama,2021-06-04,557.0,11.03145926599007
Alabama,2021-06-05,0.0,0.0
Alabama,2021-06-06,0.0,0.0
Alabama,2021-06-07,739.0,14.635993532435657
Alabama,2021-06-08,216.0,4.277908799737622
Alabama,2021-06-09,305.0,6.040565666296179
Alabama,2021-06-10,290.0,5.743488666314399
Alabama,2021-06-11,188.0,3.7233650664383005
Alabama,2021-06-12,0.0,0.0
Alabama,2021-06-13,0.0,0.0
Alabama,2021-06-14,550.0,10.892823332665241
Alabama,2021-06-15,290.0,5.743488666314399
Alabama,2021-06-16,160.0,3.168821333138979
Alabama,2021-06-17,0.0,0.0
Alabama,2021-06-18,334.0,6.614914532927618
Alabama,2021-06-19,0.0,0.0
Alabama,2021-06-20,0.0,0.0
Alabama,2021-06-21,356.0,7.0506274662342285
Alabama,2021-06-22,0.0,0.0
Alabama,2021-06-23,381.0,7.5457557995371936
Alabama,2021-06-24,0.0,0.0
Alabama,2021-06-25,540.0,10.694771999344054
Alabama,2021-06-26,0.0,0.0
Alabama,2021-06-27,0.0,0.0
Alabama,2021-06-28,517.0,10.239253932705326
Alabama,2021-06-29,0.0,0.0
Alabama,2021-06-30,532.0,10.536330932687104
Alabama,2021-07-01,0.0,0.0
Alabama,2021-07-02,315.0,6.238616999617365
Alabama,2021-07-03,0.0,0.0
Alabama,2021-07-04,0.0,0.0
Alabama,2021-07-05,0.0,0.0
Alabama,2021-07-06,0.0,0.0
Alabama,2021-07-07,1613.0,31.94568006470733
Alabama,2021-07-08,0.0,0.0
Alabama,2021-07-09,1160.0,22.973954665257597
Alabama,2021-07-10,534.0,10.575941199351341
Alabama,2021-07-11,0.0,0.0
Alabama,2021-07-12,610.0,12.081131332592358
Alabama,2021-07-13,0.0,0.0
Alabama,2021-07-14,1398.0,27.68757639830183
Alabama,2021-07-15,965.0,19.111953665494468
Alabama,2021-07-16,999.0,19.7853281987865
Alabama,2021-07-17,901.0,17.844425132238875
Alabama,2021-07-18,724.0,14.33891653245388
Alabama,2021-07-19,718.0,14.220085732461168
Alabama,2021-07-20,1391.0,27.548940464976997
Alabama,2021-07-21,1632.0,32.32197759801759
Alabama,2021-07-22,1567.0,31.034643931429876
Alabama,2021-07-23,1733.0,34.32229606456156
Alabama,2021-07-24,1888.0,37.392091731039955
Alabama,2021-07-25,1536.0,30.4206847981342
Alabama,2021-07-26,1403.0,27.78660206496242
Alabama,2021-07-27,2667.0,52.82029059676035
Alabama,2021-07-28,2726.0,53.98879346335536
Alabama,2021-07-29,0.0,0.0
Alabama,2021-07-30,0.0,0.0
Alabama,2021-07-31,8144.0,161.29300585677404
Alabama,2021-08-01,1798.0,35.609629731149276
Alabama,2021-08-02,1705.0,33.767752331262244
Alabama,2021-08-03,3307.0,65.49557592931626
Alabama,2021-08-04,3399.0,67.31764819587119
Alabama,2021-08-05,3817.0,75.59619392869676
Alabama,2021-08-06,3685.0,72.98191632885711
Alabama,2021-08-07,3891.0,77.06177379527354
Alabama,2021-08-08,0.0,0.0
Alabama,2021-08-09,4877.0,96.5896352607425
Alabama,2021-08-10,3815.0,75.55658366203252
Alabama,2021-08-11,3851.0,76.2695684619888
Alabama,2021-08-12,4167.0,82.52799059493829
Alabama,2021-08-13,3986.0,78.94326146182482
Alabama,2021-08-14,0.0,0.0
Alabama,2021-08-15,6992.0,138.47749225817338
Alabama,2021-08-16,2466.0,48.83945879700451
Alabama,2021-08-17,4023.0,79.6760513951132
Alabama,2021-08-18,4465.0,88.42992032790963
Alabama,2021-08-19,3890.0,77.04196866194143
Alabama,2021-08-20,3799.0,75.23970152871864
Alabama,2021-08-21,6210.0,122.98987799245663
Alabama,2021-08-22,3315.0,65.65401699597322
Alabama,2021-08-23,2588.0,51.25568506352298
Alabama,2021-08-24,0.0,0.0
Alabama,2021-08-25,0.0,0.0
Alabama,2021-08-26,11142.0,220.66879558646568
